ENTERPRISEID,CUSTOMERENTERPRISEID,CLIENTENTERPRISEID,CLIENTLOCATIONENTERPRISEID,SECURITYPROVIDERENTERPRISEID,GUARDQUALIFICATIONENTERPRISEID,SERVICELINECURRENTENTERPRISEID,WORKORDERTERMINATIONREASONENTERPRISEID,NUMBER,FULFILLMENTTYPE,CLASS,CATEGORY,POSITION,BILLINGCODE,STARTDATE,ENDDATE,DATECREATEDUTC,DATEMODIFIEDUTC
0EB969EC-8D48-48C8-8902-8C447796CD44,Psrm-CUS080007,Psrm-MUL-C0000505,Psrm-MUL-CL0049859,Psrm-MUL-V0001898,Psrm-WOGQ000002,Psrm-MULSL000025,,L1898.11454,Direct,Revised,Long Term,DEPUTY FS/EAP DIRECTOR/LOBBY DESK 2,,2023-09-11T00:00:00Z,,2023-09-11T22:57:00-07:00,2023-09-11T22:57:00-07:00
A851BE73-02A1-43C5-B36D-6E3EA9FC048D,Psrm-CUS080007,Psrm-MUL-C0000557,Psrm-MUL-CL0049860,Psrm-MUL-V0001956,Psrm-WOGQ000002,Psrm-MULSL000025,,L1956.11400,Direct,Revised,Long Term,ACCT SUPERVISOR/FSD,N/A,2023-09-11T00:00:00Z,,2023-09-11T23:58:00-07:00,2023-09-11T23:58:00-07:00
2E6E2E81-4064-4446-A538-D343AA1D75E9,Psrm-CUS080007,Psrm-MUL-C0000557,Psrm-MUL-CL0049860,Psrm-MUL-V0001956,Psrm-WOGQ000002,Psrm-MULSL000025,,L1956.10879,Direct,Revised,Long Term,SECURITY OFFICER LOBBY & PATROL,N/A,2023-09-11T00:00:00Z,,2023-09-11T23:58:00-07:00,2023-09-11T23:58:00-07:00
D4A01E57-891F-452B-963D-69057A74A3F1,Psrm-CUS080007,Psrm-MUL-C0000540,Psrm-MUL-CL0049862,Psrm-MUL-V0001938,Psrm-WOGQ000002,Psrm-MULSL000025,,L1938.10982,Direct,Revised,Long Term,OVERNIGHT,,2023-09-11T00:00:00Z,,2023-09-11T22:54:00-07:00,2023-09-11T22:54:00-07:00
7C8A20F6-2716-4F2C-AB8B-0BB1A301B516,Psrm-CUS080007,Psrm-MUL-C0000540,Psrm-MUL-CL0049862,Psrm-MUL-V0001938,Psrm-WOGQ000002,Psrm-MULSL000025,,L1938.11194,Direct,Revised,Long Term,DESK 5TH FLOOR,,2023-09-11T00:00:00Z,,2023-09-11T22:56:00-07:00,2023-09-11T22:56:00-07:00
DADF941B-1A84-4BD9-B6CE-520FF53CF37F,Psrm-CUS080007,Psrm-MUL-C0000540,Psrm-MUL-CL0049862,Psrm-MUL-V0001938,Psrm-WOGQ000002,Psrm-MULSL000025,,L1938.11317,Direct,Revised,Long Term,BADGING STATION,,2023-09-11T00:00:00Z,,2023-09-11T22:56:00-07:00,2023-09-11T22:56:00-07:00
F98B4311-4C2F-4B92-9C37-9D37F2E0695A,Psrm-CUS080007,Psrm-MUL-C0000540,Psrm-MUL-CL0049862,Psrm-MUL-V0001938,Psrm-WOGQ000002,Psrm-MULSL000025,,L1938.11395,Direct,Revised,Long Term,ACCOUNT MANG/SUPV/LEAD,,2023-09-11T00:00:00Z,,2023-09-11T22:56:00-07:00,2023-09-11T22:56:00-07:00
33D9329F-B348-4199-AB19-3DD07205EE61,Psrm-CUS080007,Psrm-MUL-C0000540,Psrm-MUL-CL0049862,Psrm-MUL-V0001938,Psrm-WOGQ000002,Psrm-MULSL000025,,L1938.11396,Direct,Revised,Long Term,DESK 4TH FLOOR,,2023-09-11T00:00:00Z,,2023-09-11T22:56:00-07:00,2023-09-11T22:56:00-07:00
BB7BB92C-D7F2-4071-B699-92E0C83C8196,Psrm-CUS080007,Psrm-MUL-C0000540,Psrm-MUL-CL0049862,Psrm-MUL-V0001938,Psrm-WOGQ000002,Psrm-MULSL000025,,L1938.11449,Direct,Revised,Long Term,ROVER,,2023-09-11T00:00:00Z,,2023-09-11T22:57:00-07:00,2023-09-11T22:57:00-07:00
7F17EC99-0281-4A6B-B777-B6645D5C1FD3,Psrm-CUS080007,Psrm-MUL-C0000498,Psrm-MUL-CL0049863,Psrm-MUL-V0001891,Psrm-WOGQ000002,Psrm-MULSL000025,,L1891.10960,Direct,Revised,Long Term,BES,N/A,2023-10-03T00:00:00Z,,2023-09-11T22:51:00-07:00,2023-10-02T18:17:00-07:00
99BF6B60-6863-403F-B7B3-B93A79298A6D,Psrm-CUS080007,Psrm-MUL-C0000498,Psrm-MUL-CL0049863,Psrm-MUL-V0001891,Psrm-WOGQ000002,Psrm-MULSL000025,,L1891.11172,Direct,Revised,Long Term,FSD,N/A,2023-10-03T07:00:00Z,,2023-09-11T23:01:00-07:00,2023-10-02T18:18:00-07:00
B74FA269-2A84-4E79-9E71-5355E1872A8B,Psrm-CUS080007,Psrm-MUL-C0000472,Psrm-MUL-CL0049864,Psrm-MUL-V0001859,Psrm-WOGQ000002,Psrm-MULSL000025,,L1859.11378,Direct,Revised,Long Term,BUILDING EVACUATION SUPERVISOR,N/A,2023-10-20T17:00:00Z,,2023-09-11T22:44:00-07:00,2023-10-20T16:41:00-07:00
97DB65D3-79F5-47AF-B6EE-E1A8115F3338,Psrm-CUS080007,Psrm-MUL-C0000501,Psrm-MUL-CL0049866,Psrm-MUL-V0001894,Psrm-WOGQ000002,Psrm-MULSL000025,,L1894.11302,Direct,Revised,Long Term,FIRE SAFETY DIRECTOR,N/A,2023-09-11T00:00:00Z,,2023-09-11T22:43:00-07:00,2023-09-11T22:43:00-07:00
FA698DEE-215A-448F-892D-FB54CB37ABAC,Psrm-CUS080007,Psrm-MUL-C0000501,Psrm-MUL-CL0049866,Psrm-MUL-V0001894,Psrm-WOGQ000002,Psrm-MULSL000025,,L1894.11018,Direct,Revised,Long Term,NYCHA LOBBY,N/A,2023-09-11T00:00:00Z,,2023-09-11T22:48:00-07:00,2023-09-11T22:48:00-07:00
0763F575-6B32-4020-8C9C-86AEFA4C43F0,Psrm-CUS080007,Psrm-MUL-C0000501,Psrm-MUL-CL0049866,Psrm-MUL-V0001894,Psrm-WOGQ000002,Psrm-MULSL000025,,L1894.11301,Direct,Revised,Long Term,BUILDING ROVER/RELIEF,N/A,2023-09-11T00:00:00Z,,2023-09-11T22:48:00-07:00,2023-09-11T22:48:00-07:00
E0FE4049-DB62-43A9-820C-BDF148B9B4C7,Psrm-CUS080007,Psrm-MUL-C0000547,Psrm-MUL-CL0049869,Psrm-MUL-V0001944,Psrm-WOGQ000001,Psrm-MULSL000025,,L1944.11036,Direct,Revised,Long Term,LEO,,2023-09-11T00:00:00Z,,2023-09-11T22:44:00-07:00,2023-09-11T22:44:00-07:00
DC797698-251B-43A6-8E16-C8C510FA03BB,Psrm-CUS080007,Psrm-MUL-C0000547,Psrm-MUL-CL0049869,Psrm-MUL-V0001944,Psrm-WOGQ000002,Psrm-MULSL000025,,L1944.11250,Direct,Revised,Long Term,CY DOOR,,2023-09-11T00:00:00Z,,2023-09-11T22:44:00-07:00,2023-09-11T22:44:00-07:00
B62037DD-9610-47E8-AAD8-F9821F53CB7C,Psrm-CUS080007,Psrm-MUL-C0000547,Psrm-MUL-CL0049869,Psrm-MUL-V0001944,Psrm-WOGQ000002,Psrm-MULSL000025,,L1944.11251,Direct,Revised,Long Term,FREIGHT,,2023-09-11T00:00:00Z,,2023-09-11T22:44:00-07:00,2023-09-11T22:44:00-07:00
DFAC85FF-FE98-4665-8100-B03393476E28,Psrm-CUS080007,Psrm-MUL-C0000547,Psrm-MUL-CL0049869,Psrm-MUL-V0001944,Psrm-WOGQ000002,Psrm-MULSL000025,,L1944.11252,Direct,Revised,Long Term,L1 OFFICE,,2023-09-11T00:00:00Z,,2023-09-11T22:44:00-07:00,2023-09-11T22:44:00-07:00
9E608F33-4B92-4C96-8172-ABB971244893,Psrm-CUS080007,Psrm-MUL-C0000547,Psrm-MUL-CL0049869,Psrm-MUL-V0001944,Psrm-WOGQ000002,Psrm-MULSL000025,,L1944.11037,Direct,Revised,Long Term,LOBBY,N/A,2023-09-11T00:00:00Z,,2023-09-11T22:46:00-07:00,2023-09-11T22:46:00-07:00
41D61D84-01DA-4389-864A-3F44C243C838,Psrm-CUS080007,Psrm-MUL-C0000547,Psrm-MUL-CL0049869,Psrm-MUL-V0001944,Psrm-WOGQ000002,Psrm-MULSL000025,,L1944.17648,Direct,Revised,Long Term,LEO SUPERVISOR,N/A,2023-09-11T00:00:00Z,,2023-09-11T23:55:00-07:00,2023-09-11T23:55:00-07:00
9A134184-E54D-4D7C-BA59-EFB2451EE2D0,Psrm-CUS080007,Psrm-MUL-C0000561,Psrm-MUL-CL0049873,Psrm-MUL-V0001960,Psrm-WOGQ000002,Psrm-MULSL000025,,L1960.11330,Direct,Revised,Long Term,SECURITY OFFICER,N/A,2023-09-11T00:00:00Z,,2023-09-11T22:51:00-07:00,2023-09-11T22:51:00-07:00
93726C2D-3118-47B4-9037-9CD8AC994BE0,Psrm-CUS080007,Psrm-MUL-C0000561,Psrm-MUL-CL0049873,Psrm-MUL-V0001960,Psrm-WOGQ000002,Psrm-MULSL000025,,L1960.11218,Direct,Revised,Long Term,DOS/DFLS,N/A,2023-09-11T00:00:00Z,,2023-09-11T23:52:00-07:00,2023-09-11T23:52:00-07:00
0AE2B2E1-BEB5-44E7-AF2A-E550EC4827F2,Psrm-CUS080007,Psrm-MUL-C0000561,Psrm-MUL-CL0049873,Psrm-MUL-V0001960,Psrm-WOGQ000002,Psrm-MULSL000025,,L1960.11099,Direct,Revised,Long Term,FREIGHT,N/A,2023-09-11T00:00:00Z,,2023-09-11T23:52:00-07:00,2023-09-11T23:52:00-07:00
6A4CA326-34D9-4018-9302-5D9F20ECD665,Psrm-CUS080007,Psrm-MUL-C0000561,Psrm-MUL-CL0049873,Psrm-MUL-V0001960,Psrm-WOGQ000002,Psrm-MULSL000025,,L1960.10993,Direct,Revised,Long Term,FSD / MILITARY,N/A,2023-09-11T00:00:00Z,,2023-09-11T23:52:00-07:00,2023-09-11T23:52:00-07:00
C24085D0-F4EF-4CF7-9C33-4C7ED2A8348E,Psrm-CUS080007,Psrm-MUL-C0000561,Psrm-MUL-CL0049873,Psrm-MUL-V0001960,Psrm-WOGQ000002,Psrm-MULSL000025,,L1960.11423,Direct,Revised,Long Term,L.D.,N/A,2023-09-11T00:00:00Z,,2023-09-11T23:52:00-07:00,2023-09-11T23:52:00-07:00
342D6245-F5C3-49E1-A9C5-1F51F4B46F3E,Psrm-CUS080007,Psrm-MUL-C0000561,Psrm-MUL-CL0049873,Psrm-MUL-V0001960,Psrm-WOGQ000002,Psrm-MULSL000025,,L1960.10994,Direct,Revised,Long Term,LOBBY,N/A,2023-09-11T00:00:00Z,,2023-09-11T23:52:00-07:00,2023-09-11T23:52:00-07:00
44E508AE-8172-48D7-8608-54AECAC278B0,Psrm-CUS080007,Psrm-MUL-C0000559,Psrm-MUL-CL0049875,Psrm-MUL-V0001958,Psrm-WOGQ000002,Psrm-MULSL000025,,L1958.11212,Direct,Revised,Long Term,SECURITY OFFICER/TP ENTRANCE,,2023-09-11T00:00:00Z,,2023-09-11T22:56:00-07:00,2023-09-11T22:56:00-07:00
07FE4A35-6928-4BFA-9BDE-4FF3C028EFCC,Psrm-CUS080007,Psrm-MUL-C0000559,Psrm-MUL-CL0049875,Psrm-MUL-V0001958,Psrm-WOGQ000002,Psrm-MULSL000025,,L1958.11213,Direct,Revised,Long Term,SECURITY OFFICER-FREIGHT BOOTH,,2023-09-11T00:00:00Z,,2023-09-11T22:56:00-07:00,2023-09-11T22:56:00-07:00
84660F62-FA85-4DF6-AEBD-59E8FFBE6361,Psrm-CUS080007,Psrm-MUL-C0000559,Psrm-MUL-CL0049875,Psrm-MUL-V0001958,Psrm-WOGQ000002,Psrm-MULSL000025,,L1958.11329,Direct,Revised,Long Term,FIRE & LIFE SAFETY DIR/ACTING FSD,N/A,2023-09-11T00:00:00Z,,2023-09-11T22:59:00-07:00,2023-09-11T22:59:00-07:00
2C3215C5-F6DE-42B2-AB31-BBDE8890BD9E,Psrm-CUS080007,Psrm-MUL-C0000559,Psrm-MUL-CL0049875,Psrm-MUL-V0001958,Psrm-WOGQ000002,Psrm-MULSL000025,,L1958.13180,Direct,Revised,Long Term,DEPUTY,N/A,2023-09-11T00:00:00Z,,2023-09-11T23:40:00-07:00,2023-09-11T23:40:00-07:00
C0D578F1-0783-4CE6-B567-50A69D1786AB,Psrm-CUS080007,Psrm-MUL-C0000559,Psrm-MUL-CL0049875,Psrm-MUL-V0001958,Psrm-WOGQ000002,Psrm-MULSL000025,,L1958.10989,Direct,Revised,Long Term,SECURITY OFFICER-BES,N/A,2023-09-11T00:00:00Z,,2023-09-11T23:49:00-07:00,2023-09-11T23:49:00-07:00
DE9D97D0-AEA4-4418-A8C9-46EBC8DCB7E4,Psrm-CUS080007,Psrm-MUL-C0000475,Psrm-MUL-CL0049878,Psrm-MUL-V0002001,Psrm-WOGQ000002,Psrm-MULSL000025,,L2001.13023,Direct,Revised,Long Term,SECURITY OFFICER-,N/A,2023-09-11T00:00:00Z,,2023-09-11T22:51:00-07:00,2023-09-11T22:51:00-07:00
2AF7B73B-F0CE-4A8A-BAB1-7D33B2209942,Psrm-CUS080007,Psrm-MUL-C0000477,Psrm-MUL-CL0049879,Psrm-MUL-V0001865,Psrm-WOGQ000002,Psrm-MULSL000025,,L1865.11344,Direct,Revised,Long Term,#2 ACCESS CONTROL TURNSTILE POST,N/A,2023-09-11T00:00:00Z,,2023-09-11T23:04:00-07:00,2023-09-11T23:04:00-07:00
A05FCD22-A883-4EE6-BDCC-C4C41C2F4DB5,Psrm-CUS080007,Psrm-MUL-C0000477,Psrm-MUL-CL0049879,Psrm-MUL-V0001865,Psrm-WOGQ000002,Psrm-MULSL000025,,L1865.11066,Direct,Revised,Long Term,#1 ACCESS CONTROL TURNSTILE POST,N/A,2023-09-11T00:00:00Z,,2023-09-11T23:05:00-07:00,2023-09-11T23:05:00-07:00
EBB3AF0D-2EF3-458C-B1BF-38CAE1518BBA,Psrm-CUS080007,Psrm-MUL-C0000477,Psrm-MUL-CL0049879,Psrm-MUL-V0001865,Psrm-WOGQ000002,Psrm-MULSL000025,,L1865.11376,Direct,Revised,Long Term,RELIEFS - PLAZA,N/A,2023-09-11T00:00:00Z,,2023-09-11T23:05:00-07:00,2023-09-11T23:05:00-07:00
FACADAE0-D315-4B2E-9C9E-0ACE79B757F5,Psrm-CUS080007,Psrm-MUL-C0000477,Psrm-MUL-CL0049879,Psrm-MUL-V0001865,Psrm-WOGQ000002,Psrm-MULSL000025,,L1865.11278,Direct,Revised,Long Term,CONCOURSE CROSSOVER,N/A,2023-09-11T00:00:00Z,,2023-09-11T23:05:00-07:00,2023-09-11T23:05:00-07:00
7169454D-F3BB-437F-83C9-3A0281F7C1AD,Psrm-CUS080007,Psrm-MUL-C0000477,Psrm-MUL-CL0049879,Psrm-MUL-V0001865,Psrm-WOGQ000002,Psrm-MULSL000025,,L1865.11360,Direct,Revised,Long Term,FREIGHT CAR,N/A,2023-09-11T00:00:00Z,,2023-09-11T23:05:00-07:00,2023-09-11T23:05:00-07:00
9D6C5BA3-2C11-48C9-89E9-49281A3FBE2A,Psrm-CUS080007,Psrm-MUL-C0000477,Psrm-MUL-CL0049879,Psrm-MUL-V0001865,Psrm-WOGQ000002,Psrm-MULSL000025,,L1865.11132,Direct,Revised,Long Term,FLSD,N/A,2023-09-11T00:00:00Z,,2023-09-11T23:05:00-07:00,2023-09-11T23:05:00-07:00
AC6FD97E-0D69-42FD-AFC4-FCB30049DC9F,Psrm-CUS080007,Psrm-MUL-C0000477,Psrm-MUL-CL0049879,Psrm-MUL-V0001865,Psrm-WOGQ000002,Psrm-MULSL000025,,L1865.10901,Direct,Revised,Long Term,LOBBY DESK,N/A,2023-09-11T00:00:00Z,,2023-09-11T23:05:00-07:00,2023-09-11T23:05:00-07:00
715FADE8-6468-43BA-A8AD-17C17D62E904,Psrm-CUS080007,Psrm-MUL-C0000506,Psrm-MUL-CL0049881,Psrm-MUL-V0001899,Psrm-WOGQ000002,Psrm-MULSL000025,,L1899.10963,Direct,Revised,Long Term,FRONT DESK,N/A,2023-09-11T00:00:00Z,,2023-09-11T23:01:00-07:00,2023-09-11T23:01:00-07:00
0ADFC923-5F57-4F43-8527-F53384E1E839,Psrm-CUS080007,Psrm-MUL-C0000506,Psrm-MUL-CL0049881,Psrm-MUL-V0001899,Psrm-WOGQ000002,Psrm-MULSL000025,,L1899.11275,Direct,Revised,Long Term,FSD,N/A,2023-09-11T00:00:00Z,,2023-09-11T23:01:00-07:00,2023-09-11T23:01:00-07:00
32A20B1B-F95A-444E-8F27-2AA4DBE3356C,Psrm-CUS080007,Psrm-MUL-C0000506,Psrm-MUL-CL0049881,Psrm-MUL-V0001899,Psrm-WOGQ000002,Psrm-MULSL000025,,L1899.11179,Direct,Revised,Long Term,LOADING DOCK,N/A,2023-09-11T00:00:00Z,,2023-09-11T23:01:00-07:00,2023-09-11T23:01:00-07:00
C5452B67-454A-4282-ADEC-87A046A26671,Psrm-CUS080007,Psrm-MUL-C0000506,Psrm-MUL-CL0049881,Psrm-MUL-V0001899,Psrm-WOGQ000002,Psrm-MULSL000025,,L1899.11417,Direct,Revised,Long Term,RELIEF,N/A,2023-09-11T00:00:00Z,,2023-09-11T23:01:00-07:00,2023-09-11T23:01:00-07:00
668097F9-E439-4961-8EAA-85F432AEF28E,Psrm-CUS080007,Psrm-MUL-C0000578,Psrm-MUL-CL0049883,Psrm-MUL-V0001976,Psrm-WOGQ000002,Psrm-MULSL000025,,L1976.11002,Direct,Revised,Long Term,FSD/EAP,N/A,2023-10-03T00:00:00Z,,2023-09-11T21:00:00-07:00,2023-10-02T18:43:00-07:00
C738B3B5-D440-47D9-8F35-9ADA44090F08,Psrm-CUS080007,Psrm-MUL-C0000578,Psrm-MUL-CL0049883,Psrm-MUL-V0001976,Psrm-WOGQ000002,Psrm-MULSL000025,,L1976.11003,Direct,Revised,Long Term,LOBBY DESK/BES,N/A,2023-10-03T08:00:00Z,,2023-09-11T21:00:00-07:00,2023-10-02T18:43:00-07:00
F3988F70-883D-4C3F-B040-D2F43E6359F1,Psrm-CUS080007,Psrm-MUL-C0000507,Psrm-MUL-CL0049884,Psrm-MUL-V0001900,Psrm-WOGQ000002,Psrm-MULSL000025,,L1900.11023,Direct,Revised,Long Term,LOBBY,,2023-09-11T00:00:00Z,,2023-09-11T22:54:00-07:00,2023-09-11T22:54:00-07:00
929B1DF5-5FF8-4D48-AC7A-2DAF148AA77C,Psrm-CUS080007,Psrm-MUL-C0000507,Psrm-MUL-CL0049884,Psrm-MUL-V0001900,Psrm-WOGQ000002,Psrm-MULSL000025,,L1900.11304,Direct,Revised,Long Term,FSD/EAP SUPERVISOR,,2023-09-11T00:00:00Z,,2023-09-11T22:56:00-07:00,2023-09-11T22:56:00-07:00
EEB5544C-B467-40E8-BA77-6660E5CCE871,Psrm-CUS080007,Psrm-MUL-C0000538,Psrm-MUL-CL0049887,Psrm-MUL-V0001936,Psrm-WOGQ000002,Psrm-MULSL000025,,L1936.10980,Direct,Revised,Long Term,OVERNIGHT,,2023-09-11T00:00:00Z,,2023-09-11T22:54:00-07:00,2023-09-11T22:54:00-07:00
6D54E4F7-FD03-4609-A5FD-47CD72139048,Psrm-CUS080007,Psrm-MUL-C0000538,Psrm-MUL-CL0049887,Psrm-MUL-V0001936,Psrm-WOGQ000002,Psrm-MULSL000025,,L1936.11192,Direct,Revised,Long Term,OFFICE ADMIN/ROV.,,2023-09-11T00:00:00Z,,2023-09-11T22:56:00-07:00,2023-09-11T22:56:00-07:00
DCC0AF96-72F4-4147-BA0F-BAC13435D7FE,Psrm-CUS080007,Psrm-MUL-C0000538,Psrm-MUL-CL0049887,Psrm-MUL-V0001936,Psrm-WOGQ000002,Psrm-MULSL000025,,L1936.11393,Direct,Revised,Long Term,LEAD,,2023-09-11T00:00:00Z,,2023-09-11T22:56:00-07:00,2023-09-11T22:56:00-07:00
E6327DAD-ADF9-4C7E-959B-6613C36DF6B8,Psrm-CUS080007,Psrm-MUL-C0000538,Psrm-MUL-CL0049887,Psrm-MUL-V0001936,Psrm-WOGQ000002,Psrm-MULSL000025,,L1936.11448,Direct,Revised,Long Term,ROVER,,2023-09-11T00:00:00Z,,2023-09-11T22:57:00-07:00,2023-09-11T22:57:00-07:00
D29DD4B4-2AE9-41F0-BB74-F8306A5394CF,Psrm-CUS080007,Psrm-MUL-C0000567,Psrm-MUL-CL0049888,Psrm-MUL-V0001966,Psrm-WOGQ000002,Psrm-MULSL000025,,L1966.11245,Direct,Revised,Long Term,LEAD LOBBY DESK,N/A,2023-09-11T00:00:00Z,,2023-09-11T22:50:00-07:00,2023-09-11T22:50:00-07:00
80D73889-63CF-4AD7-AA07-B0AEB49F0DDC,Psrm-CUS080007,Psrm-MUL-C0000567,Psrm-MUL-CL0049888,Psrm-MUL-V0001966,Psrm-WOGQ000002,Psrm-MULSL000025,,L1966.11358,Direct,Revised,Long Term,LOADING DOCK,N/A,2023-09-11T00:00:00Z,,2023-09-11T23:38:00-07:00,2023-09-11T23:38:00-07:00
257D73B5-14CF-46FE-9986-CCD176C6A1DA,Psrm-CUS080007,Psrm-MUL-C0000567,Psrm-MUL-CL0049888,Psrm-MUL-V0001966,Psrm-WOGQ000002,Psrm-MULSL000025,,L1966.11048,Direct,Revised,Long Term,LOBBY DESK,N/A,2023-09-11T00:00:00Z,,2023-09-11T23:39:00-07:00,2023-09-11T23:39:00-07:00
E87AE573-E246-43E3-B8F9-3FB2D4FF3680,Psrm-CUS080007,Psrm-MUL-C0000567,Psrm-MUL-CL0049888,Psrm-MUL-V0001966,Psrm-WOGQ000002,Psrm-MULSL000025,,L1966.11047,Direct,Revised,Long Term,FLSD,N/A,2023-10-21T07:00:00Z,,2023-09-11T23:37:00-07:00,2023-10-20T12:54:00-07:00
CBFE4A23-BE1C-43C3-838E-E2CDCB2746D2,Psrm-CUS080007,Psrm-MUL-C0000503,Psrm-MUL-CL0049889,Psrm-MUL-V0001896,Psrm-WOGQ000002,Psrm-MULSL000025,,L1896.10961,Direct,Revised,Long Term,LEAD SECURITY OFFICER,N/A,2023-09-11T00:00:00Z,,2023-09-11T22:51:00-07:00,2023-09-11T22:51:00-07:00
43435003-4EA6-4BFB-AC3D-33DD00C5DBC2,Psrm-CUS080007,Psrm-MUL-C0000503,Psrm-MUL-CL0049889,Psrm-MUL-V0001896,Psrm-WOGQ000002,Psrm-MULSL000025,,L1896.11173,Direct,Revised,Long Term,FSD,N/A,2023-09-11T00:00:00Z,,2023-09-11T23:59:00-07:00,2023-09-11T23:59:00-07:00
88DE829F-778D-4F82-9040-F451080D1FA6,Psrm-CUS080007,Psrm-MUL-C0000503,Psrm-MUL-CL0049889,Psrm-MUL-V0001896,Psrm-WOGQ000002,Psrm-MULSL000025,,L1896.11122,Direct,Revised,Long Term,SITE SUPERVISOR,N/A,2023-09-11T00:00:00Z,,2023-09-11T23:59:00-07:00,2023-09-11T23:59:00-07:00
B4E6B59F-C618-4CDA-AA1B-77A7928B8D78,Psrm-CUS080007,Psrm-MUL-C0000503,Psrm-MUL-CL0049889,Psrm-MUL-V0001896,Psrm-WOGQ000002,Psrm-MULSL000025,,L1896.10962,Direct,Revised,Long Term,SECURITY OFFICER,N/A,2023-09-11T00:00:00Z,,2023-09-11T23:59:00-07:00,2023-09-11T23:59:00-07:00
6BF892EC-FD9F-4CB7-85CB-55F55BDA9C72,Psrm-CUS080007,Psrm-MUL-C0000579,Psrm-MUL-CL0049890,Psrm-MUL-V0001977,Psrm-WOGQ000002,Psrm-MULSL000025,,L1977.11339,Direct,Revised,Long Term,LEAD SECURITY OFFICER/FSD,,2023-09-11T00:00:00Z,,2023-09-11T22:50:00-07:00,2023-09-11T22:50:00-07:00
917D8012-BCAD-410C-A7C7-9A70FC93D1F1,Psrm-CUS080007,Psrm-MUL-C0000579,Psrm-MUL-CL0049890,Psrm-MUL-V0001977,Psrm-WOGQ000002,Psrm-MULSL000025,,L1977.11053,Direct,Revised,Long Term,SECURITY OFFICER,N/A,2023-09-11T00:00:00Z,,2023-09-11T22:58:00-07:00,2023-09-11T22:58:00-07:00
810941D9-A838-48F7-9C93-A0A60DD2E898,Psrm-CUS080007,Psrm-MUL-C0000522,Psrm-MUL-CL0049895,Psrm-MUL-V0001918,Psrm-WOGQ000002,Psrm-MULSL000025,,L1918.10973,Direct,Revised,Long Term,LOBBY DESK,N/A,2023-09-11T00:00:00Z,,2023-09-12T00:07:00-07:00,2023-09-12T00:07:00-07:00
E0ECDB1B-4835-4B45-BFA5-DA738C1EB1D3,Psrm-CUS080007,Psrm-MUL-C0000522,Psrm-MUL-CL0049895,Psrm-MUL-V0001918,Psrm-WOGQ000002,Psrm-MULSL000025,,L1918.10974,Direct,Revised,Long Term,SOC OPERATOR,N/A,2023-09-11T00:00:00Z,,2023-09-12T00:07:00-07:00,2023-09-12T00:07:00-07:00
A244B25B-7A8D-48A6-9DB7-FE995DB9A674,Psrm-CUS080007,Psrm-MUL-C0000522,Psrm-MUL-CL0049895,Psrm-MUL-V0001918,Psrm-WOGQ000002,Psrm-MULSL000025,,L1918.11188,Direct,Revised,Long Term,LOBBY AMBASSADOR,N/A,2023-09-11T00:00:00Z,,2023-09-12T00:08:00-07:00,2023-09-12T00:08:00-07:00
3A696AEF-71C4-4AC6-81C4-7259A20A2505,Psrm-CUS080007,Psrm-MUL-C0000522,Psrm-MUL-CL0049895,Psrm-MUL-V0001918,Psrm-WOGQ000002,Psrm-MULSL000025,,L1918.17611,Direct,Revised,Long Term,LEAD AMBASSADOR,N/A,2023-09-11T00:00:00Z,,2023-09-12T00:08:00-07:00,2023-09-12T00:08:00-07:00
DFD6B293-276E-47D0-A28C-B168EB149D53,Psrm-CUS080007,Psrm-MUL-C0000554,Psrm-MUL-CL0049897,Psrm-MUL-V0001953,Psrm-WOGQ000002,Psrm-MULSL000025,,L1953.11042,Direct,Revised,Long Term,MAIN LOBBY,N/A,2023-10-09T00:00:00Z,,2023-09-11T23:01:00-07:00,2023-10-05T19:13:00-07:00
2F36636F-F41F-4F44-A129-311F7FD7A225,Psrm-CUS080007,Psrm-MUL-C0000554,Psrm-MUL-CL0049897,Psrm-MUL-V0001953,Psrm-WOGQ000002,Psrm-MULSL000025,,L1953.11091,Direct,Revised,Long Term,PINE STREET,N/A,2023-10-09T06:00:00Z,,2023-09-11T23:01:00-07:00,2023-10-05T19:14:00-07:00
0FC8D927-1A91-4E82-BB82-EA534E296FCF,Psrm-CUS080007,Psrm-MUL-C0000554,Psrm-MUL-CL0049897,Psrm-MUL-V0001953,Psrm-WOGQ000002,Psrm-MULSL000025,,L1953.11354,Direct,Revised,Long Term,SITE SUPERVISOR,N/A,2023-10-09T08:00:00Z,,2023-09-11T23:01:00-07:00,2023-10-05T19:14:00-07:00
EF6A4F78-69DB-4D3A-96C5-CF184D4CE31F,Psrm-CUS080007,Psrm-MUL-C0000555,Psrm-MUL-CL0049898,Psrm-MUL-V0001954,Psrm-WOGQ000002,Psrm-MULSL000025,,L1954.11326,Direct,Revised,Long Term,SITE SUPERVISOR/LEAD FSD,N/A,2023-09-11T00:00:00Z,,2023-09-11T21:01:00-07:00,2023-09-11T21:01:00-07:00
60883AC9-4B04-4766-AF84-414D81984FE9,Psrm-CUS080007,Psrm-MUL-C0000555,Psrm-MUL-CL0049898,Psrm-MUL-V0001954,Psrm-WOGQ000002,Psrm-MULSL000025,,L1954.11043,Direct,Revised,Long Term,FSD,N/A,2023-09-11T00:00:00Z,,2023-09-11T21:01:00-07:00,2023-09-11T21:01:00-07:00
